x,y
0.0011976680,0.3095246985
0.0011996680,0.3174612643
0.0012016680,0.3253477865
0.0012036680,0.3331830183
0.0012056680,0.3409657217
0.0012076680,0.3486946664
0.0012096680,0.3563686310
0.0012116680,0.3639864026
0.0012136680,0.3715467774
0.0012156680,0.3790485603
0.0012176680,0.3864905659
0.0012196680,0.3938716179
0.0012216680,0.4011905498
0.0012236680,0.4084462050
0.0012256680,0.4156374367
0.0012276680,0.4227631084
0.0012296680,0.4298220940
0.0012316680,0.4368132779
0.0012336680,0.4437355552
0.0012356680,0.4505878318
0.0012376680,0.4573690250
0.0012396680,0.4640780629
0.0012416680,0.4707138853
0.0012436680,0.4772754435
0.0012456680,0.4837617004
0.0012476680,0.4901716311
0.0012496680,0.4965042225
0.0012516680,0.5027584738
0.0012536680,0.5089333967
0.0012556680,0.5150280151
0.0012576680,0.5210413660
0.0012596680,0.5269724990
0.0012616680,0.5328204768
0.0012636680,0.5385843751
0.0012656680,0.5442632831
0.0012676680,0.5498563032
0.0012696680,0.5553625516
0.0012716680,0.5607811579
0.0012736680,0.5661112660
0.0012756680,0.5713520332
0.0012776680,0.5765026316
0.0012796680,0.5815622469
0.0012816680,0.5865300797
0.0012836680,0.5914053446
0.0012856680,0.5961872713
0.0012876680,0.6008751040
0.0012896680,0.6054681018
0.0012916680,0.6099655387
0.0012936680,0.6143667040
0.0012956680,0.6186709020
0.0012976680,0.6228774525
0.0012996680,0.6269856906
0.0013016680,0.6309949670
0.0013036680,0.6349046480
0.0013056680,0.6387141156
0.0013076680,0.6424227678
0.0013096680,0.6460300183
0.0013116680,0.6495352969
0.0013136680,0.6529380496
0.0013156680,0.6562377384
0.0013176680,0.6594338419
0.0013196680,0.6625258549
0.0013216680,0.6655132884
0.0013236680,0.6683956702
0.0013256680,0.6711725447
0.0013276680,0.6738434729
0.0013296680,0.6764080326
0.0013316680,0.6788658181
0.0013336680,0.6812164411
0.0013356680,0.6834595298
0.0013376680,0.6855947294
0.0013396680,0.6876217025
0.0013416680,0.6895401284
0.0013436680,0.6913497038
0.0013456680,0.6930501424
0.0013476680,0.6946411754
0.0013496680,0.6961225509
0.0013516680,0.6974940347
0.0013536680,0.6987554098
0.0013556680,0.6999064766
0.0013576680,0.7009470529
0.0013596680,0.7018769739
0.0013616680,0.7026960924
0.0013636680,0.7034042787
0.0013656680,0.7040014206
0.0013676680,0.7044874233
0.0013696680,0.7048622097
0.0013716680,0.7051257203
0.0013736680,0.7052779131
0.0013756680,0.7053187637
0.0013776680,0.7052482652
0.0013796680,0.7050664285
0.0013816680,0.7047732818
0.0013836680,0.7043688713
0.0013856680,0.7038532602
0.0013876680,0.7032265298
0.0013896680,0.7024887787
0.0013916680,0.7016401230
0.0013936680,0.7006806964
0.0013956680,0.6996106501
0.0013976680,0.6984301527
0.0013996680,0.6971393904
0.0014016680,0.6957385666
0.0014036680,0.6942279022
0.0014056680,0.6926076356
0.0014076680,0.6908780222
0.0014096680,0.6890393349
0.0014116680,0.6870918636
0.0014136680,0.6850359158
0.0014156680,0.6828718157
0.0014176680,0.6805999048
0.0014196680,0.6782205416
0.0014216680,0.6757341015
0.0014236680,0.6731409769
0.0014256680,0.6704415770
0.0014276680,0.6676363278
0.0014296680,0.6647256720
0.0014316680,0.6617100690
0.0014336680,0.6585899947
0.0014356680,0.6553659416
0.0014376680,0.6520384185
0.0014396680,0.6486079507
0.0014416680,0.6450750796
0.0014436680,0.6414403628
0.0014456680,0.6377043741
0.0014476680,0.6338677032
0.0014496680,0.6299309558
0.0014516680,0.6258947531
0.0014536680,0.6217597325
0.0014556680,0.6175265465
0.0014576680,0.6131958636
0.0014596680,0.6087683673
0.0014616680,0.6042447565
0.0014636680,0.5996257454
0.0014656680,0.5949120632
0.0014676680,0.5901044539
0.0014696680,0.5852036767
0.0014716680,0.5802105051
0.0014736680,0.5751257274
0.0014756680,0.5699501464
0.0014776680,0.5646845792
0.0014796680,0.5593298571
0.0014816680,0.5538868254
0.0014836680,0.5483563435
0.0014856680,0.5427392846
0.0014876680,0.5370365354
0.0014896680,0.5312489963
0.0014916680,0.5253775810
